@relation 'dataset-weka.filters.unsupervised.attribute.AddValues-C66-L6,7-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C67-L1-4-V-H-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C68-L1-4-V-H'

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7}
@attribute outputs-2 {0,1,2,3}
@attribute outputs-3 {0,1,2,3}

@data
4655,'2017/02/18 11:58:17:068',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.156898,153.544052,43.335663,0,0,0,38.418362,102.904564,27.559711,-23.889874,131.953018,-33.178871,0.295953,153.547745,-54.732296,36.979626,166.63002,-55.086575,73.085594,170.618271,-35.850227,126316.789063,0.297844,-0.928927,0.219963,-0.266138,-0.302087,-0.915377,0.310277,-0.31876,-0.282941,4,?,?
4656,'2017/02/18 11:58:17:085',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.187168,153.360687,43.418854,0,0,0,39.468147,102.854614,27.482624,-23.407175,130.357941,-32.991425,0.027763,152.845993,-54.544518,36.436893,166.703964,-54.985458,72.476364,171.47081,-35.843941,125935.171875,0.317908,-0.922884,0.2173,-0.262681,-0.305952,-0.915091,0.331742,-0.322656,-0.279538,4,?,?
4657,'2017/02/18 11:58:17:103',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.228832,153.164383,43.515228,0,0,0,40.452602,102.807007,27.413586,-22.905319,128.853302,-32.802048,-0.197574,152.187057,-54.351059,35.953003,166.80246,-54.863869,71.910744,172.228134,-35.815117,125383.414063,0.336466,-0.916945,0.214482,-0.259488,-0.309221,-0.914903,0.351688,-0.325929,-0.276365,4,?,?
4658,'2017/02/18 11:58:17:118',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.275696,152.932755,43.661011,0,0,0,41.423668,102.74659,27.378817,-22.395304,127.4375,-32.587502,-0.366968,151.537933,-54.12471,35.506783,166.858475,-54.689121,71.37516,172.986893,-35.703186,125050.210938,0.354462,-0.910864,0.211382,-0.256017,-0.311959,-0.914952,0.371118,-0.328596,-0.272837,4,?,?
4659,'2017/02/18 11:58:17:135',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.334038,152.688019,43.813229,0,0,0,42.275219,102.6819,27.319277,-21.941456,126.303474,-32.404545,-0.483047,151.036865,-53.907249,35.156044,167.003967,-54.491356,70.937607,173.682083,-35.54781,124921.890625,0.369854,-0.905568,0.207736,-0.25297,-0.313297,-0.915342,0.387746,-0.329774,-0.269636,4,?,?
4660,'2017/02/18 11:58:17:152',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.372704,152.547134,43.901749,0,0,0,42.775784,102.661102,27.250618,-21.62155,125.592613,-32.304874,-0.553593,150.784073,-53.778454,35.017891,167.245148,-54.362835,70.681908,174.124725,-35.449848,124756.484375,0.378865,-0.902419,0.205184,-0.251361,-0.313719,-0.915641,0.397486,-0.330088,-0.267919,4,?,?
4661,'2017/02/18 11:58:17:169',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.373363,152.492828,43.968227,0,0,0,42.961884,102.65789,27.238544,-21.455454,125.212173,-32.227161,-0.61254,150.687866,-53.690163,34.967987,167.343323,-54.285137,70.561249,174.306931,-35.385269,124605.09375,0.382549,-0.901099,0.204147,-0.250942,-0.313981,-0.915666,0.401477,-0.330335,-0.267487,4,?,?
4662,'2017/02/18 11:58:17:185',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.384396,152.504181,44.03323,0,0,0,42.987553,102.684998,27.246035,-21.382038,125.118385,-32.153938,-0.644735,150.76384,-53.609718,34.966957,167.4487,-54.214169,70.561447,174.402161,-35.320446,124583.804688,0.383084,-0.901023,0.203478,-0.251484,-0.313696,-0.915615,0.402011,-0.330073,-0.268052,4,?,?
4663,'2017/02/18 11:58:17:201',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.410469,152.597626,44.11425,0,0,0,42.861412,102.749306,27.236139,-21.39019,125.285072,-32.059052,-0.689604,150.99263,-53.504959,34.98172,167.664795,-54.120552,70.668816,174.526566,-35.22858,124833.296875,0.381403,-0.901907,0.202722,-0.252951,-0.312753,-0.915533,0.400078,-0.329179,-0.269563,4,?,?
4664,'2017/02/18 11:58:17:219',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.523643,152.919571,44.213791,0,0,0,42.625721,102.990906,27.311407,-21.429075,125.839813,-31.915482,-0.651108,151.507797,-53.379986,35.126873,167.927841,-54.032917,70.967911,174.603394,-35.148781,124952.140625,0.376103,-0.904047,0.203091,-0.255634,-0.311917,-0.915073,0.394242,-0.328515,-0.272414,4,?,?
4665,'2017/02/18 11:58:17:235',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.694206,153.453323,44.336884,0,0,0,42.196007,103.38755,27.474445,-21.496349,126.926529,-31.799721,-0.428977,152.347198,-53.27766,35.552174,168.293213,-53.935799,71.556694,174.579102,-35.018074,125322.171875,0.364895,-0.908242,0.204811,-0.258966,-0.310306,-0.914684,0.382022,-0.327065,-0.2759,4,?,?
4666,'2017/02/18 11:58:17:252',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.894154,153.930649,44.44445,0,0,0,41.556923,103.701973,27.635,-21.559038,128.289749,-31.791693,-0.035595,153.303497,-53.242695,36.237659,168.589722,-53.852074,72.411011,174.28363,-34.842838,126079.921875,0.348515,-0.914149,0.207049,-0.262435,-0.307234,-0.914732,0.364235,-0.324034,-0.279394,4,?,?
4667,'2017/02/18 11:58:17:269',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.189182,154.501251,44.509285,0,0,0,40.761696,104.075737,27.821346,-21.586702,130.002151,-31.85347,0.537041,154.38858,-53.278366,37.180653,168.849915,-53.825344,73.548119,173.711426,-34.70686,126655.734375,0.327079,-0.921219,0.210655,-0.266677,-0.303835,-0.914641,0.341167,-0.320721,-0.2837,4,?,?
4668,'2017/02/18 11:58:17:285',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.387592,155.046371,44.542896,0,0,0,39.754704,104.411934,28.072376,-21.609814,131.798706,-32.039799,1.248322,155.392456,-53.424229,38.302933,168.86853,-53.847691,74.858528,172.778168,-34.532177,127389.226563,0.301446,-0.928555,0.216601,-0.269879,-0.300971,-0.914648,0.313906,-0.317896,-0.286922,4,?,?
4669,'2017/02/18 11:58:17:302',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.52494,155.324448,44.557587,0,0,0,38.973167,104.571045,28.183102,-21.571041,133.24646,-32.292809,1.874381,156.1492,-53.574917,39.285526,168.83519,-53.856098,76.00737,171.862656,-34.34314,128126.15625,0.281211,-0.934047,0.220175,-0.271509,-0.297499,-0.915302,0.292436,-0.314258,-0.288365,4,?,?
4670,'2017/02/18 11:58:17:319',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.624336,155.439484,44.566212,0,0,0,38.391884,104.621391,28.189005,-21.581238,134.445328,-32.504704,2.321825,156.675827,-53.680214,40.045906,168.771057,-53.857841,76.924538,170.99054,-34.200523,128514.523438,0.266268,-0.937981,0.222021,-0.272845,-0.29426,-0.915951,0.276597,-0.310847,-0.289512,4,?,?
4671,'2017/02/18 11:58:17:335',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.644199,155.498093,44.589321,0,0,0,38.250645,104.715775,28.16987,-21.707708,135.499268,-32.646282,2.596356,157.013748,-53.738945,40.623726,168.687134,-53.846878,77.606979,170.226547,-34.077099,128625.78125,0.255844,-0.940571,0.223318,-0.27368,-0.292027,-0.916417,0.265584,-0.308488,-0.29021,4,?,?
4672,'2017/02/18 11:58:17:352',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.643658,155.516541,44.618263,0,0,0,38.147762,104.769943,28.154751,-21.906223,136.499893,-32.731339,2.77103,157.237701,-53.76482,41.080433,168.505524,-53.842133,78.173813,169.552155,-33.966549,128861.476563,0.247825,-0.942515,0.224162,-0.274566,-0.290223,-0.916725,0.25712,-0.306604,-0.291005,4,?,?
4673,'2017/02/18 11:58:17:368',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.643658,155.516541,44.618263,0,0,0,38.147762,104.769943,28.154751,-21.906223,136.499893,-32.731339,2.77103,157.237701,-53.76482,41.080433,168.505524,-53.842133,78.173813,169.552155,-33.966549,128861.476563,0.247825,-0.942515,0.224162,-0.274566,-0.290223,-0.916725,0.25712,-0.306604,-0.291005,4,?,?
4674,'2017/02/18 11:58:17:385',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.594646,155.598495,44.682465,0,0,0,37.256573,104.764885,28.355595,-22.2145,137.823929,-32.788773,3.037528,157.518265,-53.802032,41.702221,168.203522,-53.808205,78.916847,168.314041,-33.79792,128602.335938,0.23129,-0.945927,0.227436,-0.276853,-0.288104,-0.916705,0.239806,-0.304507,-0.293298,4,?,?
4675,'2017/02/18 11:58:17:402',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.439083,155.814072,44.756271,0,0,0,34.677673,104.644882,28.852535,-22.684475,139.536545,-32.831558,3.400242,157.878555,-53.89476,42.54871,167.37999,-53.814346,79.767258,166.293793,-33.579868,130570.328125,0.200963,-0.950719,0.23611,-0.281522,-0.28691,-0.915657,0.208313,-0.303648,-0.298281,4,?,?
4676,'2017/02/18 11:58:17:418',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.349606,155.884995,44.837868,0,0,0,31.250383,104.339851,29.249762,-23.117594,140.829071,-32.765759,3.595186,158.040726,-53.903465,43.135818,166.620605,-53.798157,80.323807,164.671097,-33.414307,131999.53125,0.177815,-0.953835,0.242033,-0.286336,-0.28546,-0.914617,0.184305,-0.302529,-0.303401,4,?,?
4677,'2017/02/18 11:58:17:436',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.267624,155.943192,44.922485,0,0,0,28.31654,104.24868,29.660355,-23.558596,142.107407,-32.669762,3.755315,158.15683,-53.895969,43.685703,165.872696,-53.771782,80.848312,162.957672,-33.251469,132826.15625,0.155842,-0.956213,0.24773,-0.2912,-0.284123,-0.913497,0.161558,-0.301543,-0.308591,4,?,?
4678,'2017/02/18 11:58:17:452',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.130539,155.990677,45.044075,0,0,0,25.534418,104.328346,30.220289,-24.072931,143.543869,-32.539928,3.944845,158.213623,-53.8783,44.26585,164.769867,-53.721142,81.350876,160.818298,-33.014908,132941.015625,0.128394,-0.958197,0.255681,-0.297035,-0.283135,-0.911924,0.133202,-0.301044,-0.314887,4,?,?
4679,'2017/02/18 11:58:17:469',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,35.022404,155.911591,45.171856,0,0,0,22.981861,104.44516,30.746336,-24.584484,144.951065,-32.369541,4.090786,158.207535,-53.828426,44.768879,163.485794,-53.663322,81.727921,158.420166,-32.800491,131987.125,0.100344,-0.95958,0.26294,-0.303916,-0.281204,-0.910252,0.104192,-0.299629,-0.322243,4,?,?
4680,'2017/02/18 11:58:17:485',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.893826,155.864441,45.282753,0,0,0,20.98893,104.661072,31.297098,-25.110338,146.396301,-32.199913,4.221008,158.107513,-53.798061,45.222832,161.975952,-53.62804,81.981468,155.800919,-32.595623,130139.59375,0.071976,-0.959784,0.271357,-0.311031,-0.280094,-0.908189,0.074852,-0.299154,-0.329955,4,?,?
4681,'2017/02/18 11:58:17:502',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.695229,155.607544,45.502754,0,0,0,18.578232,104.874687,32.048721,-25.786137,148.140793,-31.87067,4.238239,157.94281,-53.640186,45.475498,160.010971,-53.479591,81.918388,152.292389,-32.304714,126699.148438,0.03348,-0.959073,0.281172,-0.322035,-0.276677,-0.905397,0.034895,-0.296574,-0.34173,4,?,?
4682,'2017/02/18 11:58:17:519',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,34.386047,155.379623,45.716156,0,0,0,16.235523,105.186378,32.801975,-26.398033,149.73204,-31.610449,4.217093,157.68219,-53.51532,45.590618,158.091583,-53.302017,81.661446,148.775345,-31.929949,123401.59375,-0.00508,-0.956475,0.29177,-0.33213,-0.273596,-0.902682,-0.005311,-0.294292,-0.352564,4,?,?
4683,'2017/02/18 11:58:17:536',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,33.911003,155.054749,45.957684,0,0,0,13.610011,105.546364,33.604576,-26.932333,151.285812,-31.463554,4.210917,157.274658,-53.417271,45.651211,155.893967,-53.052406,81.15062,144.992935,-31.39537,123123.273438,-0.047838,-0.951602,0.303588,-0.341417,-0.270052,-0.900281,-0.050229,-0.291423,-0.362477,4,?,?
4684,'2017/02/18 11:58:17:552',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,33.307327,154.345123,46.314835,0,0,0,10.73391,105.739227,34.352325,-27.371687,152.869568,-31.33832,4.26369,156.818054,-53.247627,45.683502,153.380524,-52.639378,80.388756,140.890259,-30.655739,124352.007813,-0.095381,-0.944943,0.313025,-0.350106,-0.262523,-0.89917,-0.100598,-0.284066,-0.371305,4,?,?
4685,'2017/02/18 11:58:17:569',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,32.647133,153.240143,46.684238,0,0,0,8.172318,105.591469,34.843212,-27.710627,154.261215,-31.248554,4.294368,156.309982,-53.060375,45.582069,150.763367,-52.197189,79.433548,136.839813,-29.926157,125715.8125,-0.141232,-0.937531,0.317945,-0.357645,-0.251155,-0.899451,-0.149518,-0.272296,-0.378458,4,?,?
4686,'2017/02/18 11:58:17:585',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,32.055103,152.078094,46.898808,0,0,0,6.265314,105.160866,35.136395,-28.050501,154.900497,-31.197737,4.124676,155.395782,-52.959278,45.259678,148.391098,-51.931255,78.434387,133.417923,-29.469137,125654.851563,-0.174391,-0.930725,0.321464,-0.363631,-0.242518,-0.899421,-0.185223,-0.263375,-0.384203,4,?,?
4687,'2017/02/18 11:58:17:602',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,31.521111,151.092346,47.017292,0,0,0,5.052338,104.588257,35.409626,-28.462898,154.902878,-31.137331,3.752745,154.229599,-52.893433,44.779594,146.412125,-51.778404,77.49865,130.73616,-29.183119,126409.523438,-0.195699,-0.924958,0.325814,-0.368318,-0.23859,-0.898564,-0.208501,-0.259535,-0.389008,4,?,?
4688,'2017/02/18 11:58:17:619',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,31.036938,149.970062,47.1619,0,0,0,4.137843,103.766777,35.611885,-28.885582,154.613556,-31.00032,3.325186,153.043945,-52.767715,44.252304,144.56076,-51.616089,76.633522,128.380356,-28.949047,127794.460938,-0.211726,-0.920605,0.328114,-0.372331,-0.234428,-0.898005,-0.226055,-0.255355,-0.393046,4,?,?
4689,'2017/02/18 11:58:17:636',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,30.694046,148.972076,47.290009,0,0,0,3.343208,103.064407,35.8078,-29.14562,154.330566,-30.898073,3.049077,151.88559,-52.666164,43.867706,142.739166,-51.457375,75.90847,126.052208,-28.685167,129154.929688,-0.227609,-0.915692,0.331213,-0.375953,-0.23113,-0.897351,-0.243627,-0.25209,-0.396743,4,?,?
4690,'2017/02/18 11:58:17:653',23,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,30.224266,147.399734,47.549454,0,0,0,2.41236,101.877998,35.96907,-29.332922,153.796844,-30.781071,2.868218,150.541458,-52.479866,43.531101,140.596863,-51.152874,75.120766,123.26239,-28.256128,131368.125,-0.24591,-0.910842,0.331505,-0.3781,-0.224774,-0.898063,-0.263694,-0.245249,-0.398492,4,?,?
